ID;site_abbreviation;zone_geo;nouvelle_categorie;fonction_nom;obj_nom;obj_inv;obj_nmi;obj_NR;obj_typologie;materiau_nom;obj_remarque;phase_date_debut;phase_date_fin;phase_num;province_nom;us_nom;typo_ER;quartier_nom;typeUS_nom;batiment_nom;type_espace_nom
141;BCD;Gaule du Nord;indéterminé;indéterminé;tige;inv. 2;1;1;;fer;;270;330;343;Gaule Belgique;F442;ER2;pars rustica;comblement de fosse;NULL;type d'espace indéterminé
142;BCD;Gaule du Nord;architecture;architecture;crampon de charpente;inv. 1;1;1;;fer;;270;330;343;Gaule Belgique;F442;ER2;pars rustica;comblement de fosse;NULL;type d'espace indéterminé
143;BCD;Gaule du Nord;divers;divers domestique;plaque à appendice;inv. 6;1;1;;os;;270;330;343;Gaule Belgique;F442;ER2;pars rustica;comblement de fosse;NULL;type d'espace indéterminé
144;BCD;Gaule du Nord;ameublement;ameublement;charnière;inv. 9;1;1;;os;;270;330;343;Gaule Belgique;F442;ER2;pars rustica;comblement de fosse;NULL;type d'espace indéterminé
145;BCD;Gaule du Nord;indéterminé;indéterminé;piton ?;inv. 3;1;1;;fer;;270;330;343;Gaule Belgique;sans US;ER2;pars rustica;hors stratigraphie;NULL;type d'espace indéterminé
146;BCD;Gaule du Nord;divers;divers domestique;ferrure;inv. 2;1;1;;fer;;270;330;343;Gaule Belgique;sans US;ER2;pars rustica;hors stratigraphie;NULL;type d'espace indéterminé
147;BCD;Gaule du Nord;indéterminé;indéterminé;crampon ?;inv. 3;1;1;;fer;;270;330;343;Gaule Belgique;sans US;ER2;pars rustica;hors stratigraphie;NULL;type d'espace indéterminé
148;BCD;Gaule du Nord;indéterminé;indéterminé;tige;inv. 1;1;1;;fer;;270;330;343;Gaule Belgique;sans US;ER2;pars rustica;hors stratigraphie;NULL;type d'espace indéterminé
149;BCD;Gaule du Nord;indéterminé;indéterminé;tige;inv. 1;1;1;;fer;;270;330;343;Gaule Belgique;sans US;ER2;pars rustica;hors stratigraphie;NULL;type d'espace indéterminé
150;BCD;Gaule du Nord;indéterminé;indéterminé;plaque;inv. 2;1;1;;fer;;270;330;343;Gaule Belgique;sans US;ER2;pars rustica;hors stratigraphie;NULL;type d'espace indéterminé
151;BCD;Gaule du Nord;divers;divers;anneau;inv. 3;1;1;;fer;;270;330;343;Gaule Belgique;sans US;ER2;pars rustica;hors stratigraphie;NULL;type d'espace indéterminé
152;BCD;Gaule du Nord;char, attelage;char;frette de moyeu de char;inv. 1;1;1;;fer;;270;330;343;Gaule Belgique;sans US;ER2;pars rustica;hors stratigraphie;NULL;type d'espace indéterminé
153;BCD;Gaule du Nord;indéterminé;indéterminé;tige;inv. 2;1;1;;fer;;270;330;343;Gaule Belgique;sans US;ER2;pars rustica;hors stratigraphie;NULL;type d'espace indéterminé
154;BCD;Gaule du Nord;divers;divers;anneau;inv. 4;1;1;;fer;;270;330;343;Gaule Belgique;sans US;ER2;pars rustica;hors stratigraphie;NULL;type d'espace indéterminé
155;BCD;Gaule du Nord;indéterminé;indéterminé;outil ?;inv. 5;1;1;;fer;;270;330;343;Gaule Belgique;sans US;ER2;pars rustica;hors stratigraphie;NULL;type d'espace indéterminé
156;BCD;Gaule du Nord;travail du textile;travail du textile;forces;inv. 1;1;1;;fer;;270;330;343;Gaule Belgique;sans US;ER2;pars rustica;hors stratigraphie;NULL;type d'espace indéterminé
157;BCD;Gaule du Nord;indéterminé;indéterminé;couteau ?;inv. 2;1;1;;fer;;270;330;343;Gaule Belgique;sans US;ER2;pars rustica;hors stratigraphie;NULL;type d'espace indéterminé
158;BCD;Gaule du Nord;indéterminé;indéterminé;tige;inv. 3;1;19;;fer;;270;330;343;Gaule Belgique;sans US;ER2;pars rustica;hors stratigraphie;NULL;type d'espace indéterminé
159;BCD;Gaule du Nord;clou de chaussure;parure, vêtement;clou de chaussure;inv. 5;1;1;;fer;;270;330;343;Gaule Belgique;sans US;ER2;pars rustica;hors stratigraphie;NULL;type d'espace indéterminé
160;BCD;Gaule du Nord;ameublement;ameublement;crampon à anneau;inv. 7;1;1;;fer;;270;330;343;Gaule Belgique;sans US;ER2;pars rustica;hors stratigraphie;NULL;type d'espace indéterminé
161;BCD;Gaule du Nord;divers;divers domestique;ferrure;inv. 8;1;1;;fer;;270;330;343;Gaule Belgique;sans US;ER2;pars rustica;hors stratigraphie;NULL;type d'espace indéterminé
162;BCD;Gaule du Nord;divers;ameublement;plaque de serrure ?;inv. 9;1;1;;alliage cuivreux;;270;330;343;Gaule Belgique;sans US;ER2;pars rustica;hors stratigraphie;NULL;type d'espace indéterminé
163;BCD;Gaule du Nord;divers;divers domestique;ferrure;inv. 11;1;1;;fer;;270;330;343;Gaule Belgique;sans US;ER2;pars rustica;hors stratigraphie;NULL;type d'espace indéterminé
164;BCD;Gaule du Nord;indéterminé;indéterminé;tige;inv. 1;1;1;;fer;;270;330;343;Gaule Belgique;sans US;ER2;pars rustica;hors stratigraphie;NULL;type d'espace indéterminé
165;BCD;Gaule du Nord;clou de chaussure;parure, vêtement;clou de chaussure;inv. 2;1;1;;fer;;270;330;343;Gaule Belgique;sans US;ER2;pars rustica;hors stratigraphie;NULL;type d'espace indéterminé
166;BCD;Gaule du Nord;indéterminé;indéterminé;tige;inv. 1;1;1;;fer;;270;330;343;Gaule Belgique;sans US;ER2;pars rustica;hors stratigraphie;NULL;type d'espace indéterminé
167;BCD;Gaule du Nord;accessoire de coiffure;toilette, hygiène;peigne;inv. 3;1;1;;fer,os;;270;330;343;Gaule Belgique;F290-442;ER2;pars rustica;comblement de fosse;NULL;type d'espace indéterminé
168;BCD;Gaule du Nord;travail des matières dures animales;travail des matières dures animales;déchet;inv. 10;1;1;;os;;270;330;343;Gaule Belgique;F212-213;ER2;pars rustica;comblement de fosse d'extraction;NULL;type d'espace indéterminé
169;BCD;Gaule du Nord;divers;indéterminé;rondelle;inv. 12;1;1;;os;;270;330;343;Gaule Belgique;F159;ER2;pars rustica;comblement de fosse;NULL;type d'espace indéterminé
170;BCD;Gaule du Nord;vaisselle;divers domestique;récipient indéterminé;sans inv.;1;1;;verre;;270;330;343;Gaule Belgique;F310;ER2;pars rustica;comblement de fosse;NULL;type d'espace indéterminé
171;BCD;Gaule du Nord;vaisselle;divers domestique;récipient indéterminé;sans inv.;1;1;;verre;;270;330;343;Gaule Belgique;F310;ER2;pars rustica;comblement de fosse;NULL;type d'espace indéterminé
172;BCD;Gaule du Nord;divers;divers domestique;ferrure;inv. 1;1;1;;fer;;0;0;344;Gaule Belgique;sans US;ER2;pars rustica;hors stratigraphie;NULL;type d'espace indéterminé
173;BCD;Gaule du Nord;divers;divers domestique;ferrure;inv. 1;1;1;;fer;;0;0;344;Gaule Belgique;sans US;ER2;pars rustica;hors stratigraphie;NULL;type d'espace indéterminé
174;BCD;Gaule du Nord;indéterminé;indéterminé;tige;inv. 1;1;1;;fer;;0;0;344;Gaule Belgique;F12;ER2;pars rustica;US technique;NULL;type d'espace indéterminé
175;BCD;Gaule du Nord;indéterminé;indéterminé;gobelet ?;sans inv.;1;2;;verre;;0;0;344;Gaule Belgique;F12;ER2;pars rustica;US technique;NULL;type d'espace indéterminé
176;BCD;Gaule du Nord;indéterminé;indéterminé;plaque;inv. 1;1;1;;fer;;0;0;344;Gaule Belgique;F220;ER2;pars rustica;ornière ?;NULL;type d'espace indéterminé
177;BCD;Gaule du Nord;indéterminé;indéterminé;tige;inv. 1;1;1;;fer;;0;0;344;Gaule Belgique;F376;ER2;pars rustica;comblement de fosse;NULL;type d'espace indéterminé
178;BCD;Gaule du Nord;récipient à boire;boisson;gobelet;sans inv.;1;7;;verre;;0;0;344;Gaule Belgique;US 8;ER2;pars rustica;hors stratigraphie;NULL;type d'espace indéterminé
179;STCL;Gaule du Nord;accessoire vestimentaire;parure, vêtement;clou chaussure;226;1;1;;fer;;170;250;345;Lyonnaise;FO2004;ER3;pars rustica;comblement de fossé;NULL;voie
180;STCL;Gaule du Nord;agriculture, élevage;agriculture, élevage;serpe;1;1;1;Hanemann 2014, type 5A;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
181;STCL;Gaule du Nord;agriculture, élevage;agriculture, élevage;serpe;2;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
182;STCL;Gaule du Nord;agriculture, élevage;agriculture, élevage;échardonnoir;3;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
183;STCL;Gaule du Nord;agriculture, élevage;agriculture, élevage;échardonnoir;4;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
184;STCL;Gaule du Nord;agriculture, élevage;agriculture, élevage;échardonnoir;5;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
185;STCL;Gaule du Nord;agriculture, élevage;agriculture, élevage;échardonnoir;6;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
186;STCL;Gaule du Nord;agriculture, élevage;agriculture, élevage;échardonnoir;7;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
187;STCL;Gaule du Nord;agriculture, élevage;agriculture, élevage;enclumette;8;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
188;STCL;Gaule du Nord;agriculture, élevage;agriculture, élevage;houe;9;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
189;STCL;Gaule du Nord;agriculture, élevage;agriculture, élevage;fourche à dents;10;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
190;STCL;Gaule du Nord;agriculture, élevage;agriculture, élevage;fourche à dents;11;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
191;STCL;Gaule du Nord;agriculture, élevage;agriculture, élevage;dent de fourche;12;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
192;STCL;Gaule du Nord;agriculture, élevage;agriculture, élevage;houe;13;1;2;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
193;STCL;Gaule du Nord;agriculture, élevage;agriculture, élevage;soc d’araire;14;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
194;STCL;Gaule du Nord;agriculture, élevage;agriculture, élevage;douille d’outil agricole;15;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
195;STCL;Gaule du Nord;agriculture, élevage;agriculture, élevage;douille d’outil agricole;16;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
196;STCL;Gaule du Nord;agriculture, élevage;agriculture, élevage;virole carrée;17;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
197;STCL;Gaule du Nord;agriculture, élevage;agriculture, élevage;virole carrée;18;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
198;STCL;Gaule du Nord;agriculture, élevage;agriculture, élevage;virole;19;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
199;STCL;Gaule du Nord;agriculture, élevage;agriculture, élevage;bêche;20;1;2;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
200;STCL;Gaule du Nord;indéterminé;indéterminé;fer de bêche?;21;1;2;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
201;STCL;Gaule du Nord;agriculture, élevage;agriculture, élevage;FAUX;22;1;2;Manning 1985, F18, type Newstead;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
202;STCL;Gaule du Nord;agriculture, élevage;agriculture, élevage;faux ou échardonnoir;23;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
203;STCL;Gaule du Nord;agriculture, élevage;agriculture, élevage;hache;24;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
204;STCL;Gaule du Nord;agriculture, élevage;agriculture, élevage;hache;25;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
205;STCL;Gaule du Nord;agriculture, élevage;agriculture, élevage;hache;26;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
206;STCL;Gaule du Nord;travail du bois;travail du bois;ciseau;27;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
207;STCL;Gaule du Nord;travail du bois;travail du bois;ciseau;28;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
208;STCL;Gaule du Nord;travail du bois;travail du bois;gouge;29;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
209;STCL;Gaule du Nord;travail du bois;travail du bois;gouge;30;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
210;STCL;Gaule du Nord;travail du bois;travail du bois;gouge;31;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
211;STCL;Gaule du Nord;outil;travail du métal;lime;32;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
212;STCL;Gaule du Nord;agriculture, élevage;agriculture, élevage;douille d’outil agricole;33;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
213;STCL;Gaule du Nord;agriculture, élevage;agriculture, élevage;douille d’outil agricole;34;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
214;STCL;Gaule du Nord;agriculture, élevage;agriculture, élevage;douille d’outil agricole;35;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
215;STCL;Gaule du Nord;agriculture, élevage;agriculture, élevage;outil agricole;36;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
216;STCL;Gaule du Nord;outil;travail du bois;scie;37;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
217;STCL;Gaule du Nord;outil;travail du bois;scie;38;1;3;Manning 1985, type B21;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
218;STCL;Gaule du Nord;indéterminé;indéterminé;ferrure de char ?;39;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
219;STCL;Gaule du Nord;char, attelage;attelage;armature de jouguet;40;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
220;STCL;Gaule du Nord;indéterminé;indéterminé;pièce de char ?;41;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
221;STCL;Gaule du Nord;char, attelage;char;béquille de char;42;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
222;STCL;Gaule du Nord;indéterminé;indéterminé;béquille de char ?;43;1;2;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
223;STCL;Gaule du Nord;indéterminé;indéterminé;crochet de timon ?;44;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
224;STCL;Gaule du Nord;char, attelage;char;fragment bandage de roue;45;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
225;STCL;Gaule du Nord;char, attelage;char;renfort de char;46;1;2;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
226;STCL;Gaule du Nord;char, attelage;char;extrémité de timon;47;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
227;STCL;Gaule du Nord;char, attelage;char;clavette;48;1;1;Manning 1985, type 2a;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
228;STCL;Gaule du Nord;char, attelage;char;renfort de char;49;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
229;STCL;Gaule du Nord;char, attelage;char;renfort de char;50;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
230;STCL;Gaule du Nord;indéterminé;indéterminé;pièce de char ?;51;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
231;STCL;Gaule du Nord;indéterminé;indéterminé;pièce de char ?;52;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
232;STCL;Gaule du Nord;indéterminé;indéterminé;pièce de char ?;53;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
233;STCL;Gaule du Nord;indéterminé;indéterminé;pièce de char ?;54;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
234;STCL;Gaule du Nord;indéterminé;indéterminé;barre de suspension?;55;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
235;STCL;Gaule du Nord;char, attelage;char;crochet et anneau de char;56;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
236;STCL;Gaule du Nord;char, attelage;char;frette de char;57;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
237;STCL;Gaule du Nord;char, attelage;char;frette de char;58;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
238;STCL;Gaule du Nord;char, attelage;char;frette de char;59;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
239;STCL;Gaule du Nord;char, attelage;char;frette de char;60;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
240;STCL;Gaule du Nord;char, attelage;char;frette de char;61;1;2;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
241;STCL;Gaule du Nord;char, attelage;char;frette de char;62;1;3;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
242;STCL;Gaule du Nord;char, attelage;char;frette de char;63;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
243;STCL;Gaule du Nord;char, attelage;char;frette de char;64;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
244;STCL;Gaule du Nord;char, attelage;char;frette de char;65;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
245;STCL;Gaule du Nord;char, attelage;char;frette de char;66;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
246;STCL;Gaule du Nord;char, attelage;char;frette de char;67;1;1;;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
247;STCL;Gaule du Nord;équipement équestre et bovin;équipement équestre et bovin;hipposandale;68;1;1;Aubert 1929, type 3;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
248;STCL;Gaule du Nord;équipement équestre et bovin;équipement équestre et bovin;hipposandale;69;1;1;Aubert 1929, type 3;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
249;STCL;Gaule du Nord;équipement équestre et bovin;équipement équestre et bovin;hipposandale;70;1;1;Aubert 1929, type 3;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
250;STCL;Gaule du Nord;équipement équestre et bovin;équipement équestre et bovin;hipposandale;71;1;1;Aubert 1929, type 3;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
251;STCL;Gaule du Nord;équipement équestre et bovin;équipement équestre et bovin;hipposandale;72;1;1;Aubert 1929, type 3;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
252;STCL;Gaule du Nord;équipement équestre et bovin;équipement équestre et bovin;hipposandale;73;1;1;Aubert 1929, type 3;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
253;STCL;Gaule du Nord;équipement équestre et bovin;équipement équestre et bovin;hipposandale;74;1;1;Aubert 1929, type 3;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
254;STCL;Gaule du Nord;équipement équestre et bovin;équipement équestre et bovin;hipposandale;75;1;1;Aubert 1929, type 3;fer;;200;250;346;Lyonnaise;US 2074;ER3;pars rustica;comblement de la cave;NULL;cave
