ID;tombe;site;province;zone_geo;amphore;monnaie;lampe;armement;parure;strigile;instrument de toilette;miroir;vaisselle métallique;vaisselle en verre;matériaux précieux;char;lit funéraire;instrument écriture;quantité objet;tombe_multiple;sexe defunt;classe age defunt;date_debut;date_fin
1401;WED_grab 273;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1402;WED_grab 275;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1403;WED_grab 282;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;indéterminé;juvenis ou adulte;-20;100
1404;WED_grab 289;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte;-20;100
1405;WED_grab 291;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;non;indéterminé;juvenis ou adulte;-20;100
1406;WED_grab 306;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1407;WED_grab 309;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;infans I;-20;100
1408;WED_grab 316;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;périnatal ou infans I;-20;100
1409;WED_grab 318;WED;Germanie;Gaule du nord;0;0;0;0;3;0;0;0;0;1;0;0;0;0;4;non;indéterminé;indéterminé;-20;100
1410;WED_grab 325;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;non;indéterminé;adulte mature;-20;100
1411;WED_grab 337;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1412;WED_grab 338;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;infans I;-20;100
1413;WED_grab 34;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1414;WED_grab 35;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;indéterminé;adulte sénile;-20;100
1415;WED_grab 350;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;masculin;jeune adulte;-20;100
1416;WED_grab 351;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte;-20;100
1417;WED_grab 354;WED;Germanie;Gaule du nord;0;0;0;0;3;0;0;0;0;0;0;0;0;0;6;non;féminin ?;jeune adulte;-20;100
1418;WED_grab 355;WED;Germanie;Gaule du nord;0;0;0;0;3;0;0;0;0;0;0;0;0;0;3;non;féminin ?;adulte;-20;100
1419;WED_grab 359;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;juvenis;-20;100
1420;WED_grab 360;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;5;non;indéterminé;indéterminé;-20;100
1421;WED_grab 37;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;non;indéterminé;indéterminé;-20;100
1422;WED_grab 372;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;non;indéterminé;adulte;-20;100
1423;WED_grab 379;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1424;WED_grab 400;WED;Germanie;Gaule du nord;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;non;masculin;adulte mature ou sénile;-20;100
1425;WED_grab 403;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;indéterminé;adulte;-20;100
1426;WED_grab 405;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;non;masculin ?;adulte;-20;100
1427;WED_grab 412;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;infans II;-20;100
1428;WED_grab 417;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;non;indéterminé;infans I ou infans II;-20;100
1429;WED_grab 419;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;féminin ?;adulte sénile;-20;100
1430;WED_grab 421;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;infans I;-20;100
1431;WED_grab 423;WED;Germanie;Gaule du nord;0;0;0;0;3;0;0;0;0;0;0;0;0;0;7;non;féminin;jeune adulte;-20;100
1432;WED_grab 425;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;féminin ?;adulte mature;-20;100
1433;WED_grab 436;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;juvenis ou jeune adulte;-20;100
1434;WED_grab 438;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;indéterminé;infans I;-20;100
1435;WED_grab 443;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;juvenis ou jeune adulte;-20;100
1436;WED_grab 444;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte mature;-20;100
1437;WED_grab 445;WED;Germanie;Gaule du nord;0;0;0;0;3;0;1;0;0;0;0;0;0;0;5;non;indéterminé;adulte mature;-20;100
1438;WED_grab 446;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte;-20;100
1439;WED_grab 45;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;non;indéterminé;adulte;-20;100
1440;WED_grab 450;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;non;indéterminé;jeune adulte ou adulte mature;-20;100
1441;WED_grab 46;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;non;indéterminé;indéterminé;-20;100
1442;WED_grab 474;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;non;masculin;adulte;-20;100
1443;WED_grab 476;WED;Germanie;Gaule du nord;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1444;WED_grab 480;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;non;indéterminé;adulte;-20;100
1445;WED_grab 482;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1446;WED_grab 483;WED;Germanie;Gaule du nord;0;0;0;0;3;0;0;0;0;0;0;0;0;0;5;non;masculin ?;adulte;-20;100
1447;WED_grab 489;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;indéterminé;indéterminé;-20;100
1448;WED_grab 49;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1449;WED_grab 490;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;indéterminé;périnatal ou infans I;-20;100
1450;WED_grab 491;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1451;WED_grab 494;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;féminin ?;adulte;-20;100
1452;WED_grab 495;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1453;WED_grab 496;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1454;WED_grab 497;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1455;WED_grab 499;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte;-20;100
1456;WED_grab 5;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1457;WED_grab 506;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;indéterminé;adulte;-20;100
1458;WED_grab 515;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;infans II ou juvenis;-20;100
1459;WED_grab 519;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;infans I;-20;100
1460;WED_grab 521;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1461;WED_grab 522;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;non;indéterminé;indéterminé;-20;100
1462;WED_grab 524;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;non;indéterminé;infans II ou juvenis;-20;100
1463;WED_grab 526;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;indéterminé;adulte mature;-20;100
1464;WED_grab 528;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;7;non;indéterminé;infans II ou juvenis;-20;100
1465;WED_grab 531;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;non;indéterminé;infans I ou infans II;-20;100
1466;WED_grab 540;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;indéterminé;infans II ou juvenis;-20;100
1467;WED_grab 541;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte mature;-20;100
1468;WED_grab 542;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;infans I;-20;100
1469;WED_grab 543;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;infans I;-20;100
1470;WED_grab 546;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte;-20;100
1471;WED_grab 55;WED;Germanie;Gaule du nord;0;0;0;0;3;0;0;0;0;0;0;0;0;0;3;non;indéterminé;indéterminé;-20;100
1472;WED_grab 563;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;juvenis ou adulte;-20;100
1473;WED_grab 566;WED;Germanie;Gaule du nord;0;0;0;0;7;0;0;0;0;0;1;0;0;0;7;non;féminin ?;adulte;-20;100
1474;WED_grab 568;WED;Germanie;Gaule du nord;0;0;1;0;4;0;0;0;0;0;0;0;0;0;6;non;indéterminé;juvenis ou jeune adulte;-20;100
1475;WED_grab 572;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;masculin ?;adulte;-20;100
1476;WED_grab 576;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;indéterminé;indéterminé;-20;100
1477;WED_grab 578;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;juvenis ou jeune adulte;-20;100
1478;WED_grab 58;WED;Germanie;Gaule du nord;0;0;0;0;3;0;0;0;0;0;0;0;0;0;4;non;indéterminé;adulte mature;-20;100
1479;WED_grab 580;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;non;indéterminé;infans I;-20;100
1480;WED_grab 584;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;non;indéterminé;infans I;-20;100
1481;WED_grab 591;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;non;indéterminé;juvenis ou jeune adulte;-20;100
1482;WED_grab 593;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;non;indéterminé;juvenis;-20;100
1483;WED_grab 595;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;4;non;indéterminé;adulte mature;-20;100
1484;WED_grab 597;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte;-20;100
1485;WED_grab 60;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;non;masculin ?;adulte;-20;100
1486;WED_grab 600;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;non;indéterminé;indéterminé;-20;100
1487;WED_grab 602;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;indéterminé;indéterminé;-20;100
1488;WED_grab 603;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;indéterminé;adulte;-20;100
1489;WED_grab 606;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;infans I;-20;100
1490;WED_grab 610;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;non;indéterminé;infans I;-20;100
1491;WED_grab 611;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;jeune adulte;-20;100
1492;WED_grab 617;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;non;indéterminé;juvenis ou jeune adulte;-20;100
1493;WED_grab 619;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;infans I ou II;-20;100
1494;WED_grab 620;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;indéterminé;juvenis ou jeune adulte;-20;100
1495;WED_grab 630;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;non;indéterminé;adulte sénile;-20;100
1496;WED_grab 631;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;non;indéterminé;adulte mature;-20;100
1497;WED_grab 633;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;indéterminé;indéterminé;-20;100
1498;WED_grab 636;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1499;WED_grab 637;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;6;non;indéterminé;adulte sénile;-20;100
1500;WED_grab 639;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;non;indéterminé;indéterminé;-20;100
1501;WED_grab 645;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;indéterminé;indéterminé;-20;100
1502;WED_grab 648;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1503;WED_grab 650;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;indéterminé;juvenis ou adulte;-20;100
1504;WED_grab 654;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;non;indéterminé;adulte sénile;-20;100
1505;WED_grab 655;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;féminin ?;adulte;-20;100
1506;WED_grab 656;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte;-20;100
1507;WED_grab 659;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;non;indéterminé;adulte mature;-20;100
1508;WED_grab 665;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;masculin ?;adulte;-20;100
1509;WED_grab 666;WED;Germanie;Gaule du nord;0;0;0;1;4;0;0;0;0;0;0;0;0;0;6;non;masculin ?;adulte mature;-20;100
1510;WED_grab 667;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1511;WED_grab 668;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;indéterminé;indéterminé;-20;100
1512;WED_grab 670;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;non;indéterminé;infans II ou juvenis;-20;100
1513;WED_grab 671;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5;non;féminin ?;adulte mature;-20;100
1514;WED_grab 673;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;non;indéterminé;adulte sénile;-20;100
1515;WED_grab 675;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;non;indéterminé;adulte;-20;100
1516;WED_grab 676;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;6;non;indéterminé;indéterminé;-20;100
1517;WED_grab 678;WED;Germanie;Gaule du nord;0;0;0;1;1;0;0;0;0;0;0;0;0;0;5;non;indéterminé;infans II ou juvenis;-20;100
1518;WED_grab 681;WED;Germanie;Gaule du nord;0;0;0;0;3;0;0;0;0;0;0;0;0;0;11;non;indéterminé;juvenis ou adulte;-20;100
1519;WED_grab 685;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;non;indéterminé;infans I;-20;100
1520;WED_grab 690;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1521;WED_grab 691;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1522;WED_grab 692;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;non;indéterminé;juvenis ou jeune adulte;-20;100
1523;WED_grab 693;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;non;indéterminé;adulte;-20;100
1524;WED_grab 695;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;masculin ?;adulte;-20;100
1525;WED_grab 696;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;infans I;-20;100
1526;WED_grab 697;WED;Germanie;Gaule du nord;0;0;0;3;1;0;0;0;0;0;0;0;0;0;15;non;indéterminé;adulte mature;-20;100
1527;WED_grab 698;WED;Germanie;Gaule du nord;0;0;0;0;4;0;0;0;0;0;0;0;0;0;8;non;indéterminé;adulte mature;-20;100
1528;WED_grab 700;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1529;WED_grab 702;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1530;WED_grab 703;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1531;WED_grab 714;WED;Germanie;Gaule du nord;0;0;0;0;3;0;0;0;0;0;0;0;0;0;3;non;indéterminé;juvenis ou adulte;-20;100
1532;WED_grab 725;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;non;masculin;adulte mature ou sénile;-20;100
1533;WED_grab 727;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1534;WED_grab 728;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;non;masculin ?;adulte mature;-20;100
1535;WED_grab 732;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;indéterminé;adulte;-20;100
1536;WED_grab 733;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1537;WED_grab 741;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;non;indéterminé;indéterminé;-20;100
1538;WED_grab 742;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;masculin;adulte sénile;-20;100
1539;WED_grab 743;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;infans I;-20;100
1540;WED_grab 746;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1541;WED_grab 749;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;non;indéterminé;adulte;-20;100
1542;WED_grab 750;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;non;indéterminé;adulte mature;-20;100
1543;WED_grab 756;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;non;indéterminé;adulte;-20;100
1544;WED_grab 76;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1545;WED_grab 760;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;non;indéterminé;adulte sénile;-20;100
1546;WED_grab 763;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;indéterminé;indéterminé;-20;100
1547;WED_grab 768;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1548;WED_grab 775;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte sénile;-20;100
1549;WED_grab 779;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte sénile;-20;100
1550;WED_grab 781;WED;Germanie;Gaule du nord;0;0;0;0;4;0;0;0;0;0;0;0;0;0;6;non;indéterminé;adulte mature;-20;100
1551;WED_grab 8;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;non;indéterminé;indéterminé;-20;100
1552;WED_grab 803;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;non;féminin ?;adulte mature;-20;100
1553;WED_grab 808;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte mature;-20;100
1554;WED_grab 813;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;non;indéterminé;indéterminé;-20;100
1555;WED_grab 821;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1556;WED_grab 825;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;indéterminé;adulte;-20;100
1557;WED_grab 839;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte sénile;-20;100
1558;WED_grab 844;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;féminin ?;jeune adulte;-20;100
1559;WED_grab 849;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;non;féminin ?;adulte;-20;100
1560;WED_grab 85;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1561;WED_grab 858;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte;-20;100
1562;WED_grab 865;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;non;indéterminé;indéterminé;-20;100
1563;WED_grab 874;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1564;WED_grab 882;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;non;indéterminé;jeune adulte;-20;100
1565;WED_grab 887;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;non;indéterminé;adulte;-20;100
1566;WED_grab 892;WED;Germanie;Gaule du nord;0;0;0;0;4;0;0;0;0;0;0;0;0;0;5;non;indéterminé;adulte;-20;100
1567;WED_grab 894;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;infans I;-20;100
1568;WED_grab 898;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;oui;indéterminé;adulte + infans I;-20;100
1569;WED_grab 899;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte sénile;-20;100
1570;WED_grab 9;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3;oui;indéterminé;infans I + indéterminé;-20;100
1571;WED_grab 901;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte mature;-20;100
1572;WED_grab 906;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;non;masculin ?;juvenis;-20;100
1573;WED_grab 909;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte;-20;100
1574;WED_grab 914;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1575;WED_grab 917;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1576;WED_grab 918;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;non;indéterminé;adulte mature;-20;100
1577;WED_grab 920;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;périnatal;-20;100
1578;WED_grab 925;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;infans I;-20;100
1579;WED_grab 927;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;non;indéterminé;adulte;-20;100
1580;WED_grab 929;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;jeune adulte;-20;100
1581;WED_grab 934;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;féminin ?;adulte;-20;100
