ID;site_abbreviation;zone_geo;fonction_nom;obj_nom;nouvelle_categorie;obj_nmi;materiau_nom;depot_nom;obj_remarque;typeSep_nom;defunt_genre;defunt_age;defunt_classe_age;phase_date_debut;phase_date_fin;province_nom;us_nom;obj_typologie;obj_longueur;obj_hauteur
3522;NIMJJ;Gaule du sud;travail du textile;peson;travail du textile;1;terre cuite;mobilier déposé dans une inhumation;;inhumation en coffrage de dalles;indéterminé;6 mois - 1 an;infans I;50;100;Gaule Narbonnaise;SP1180, US 1325;;110,5;
3523;NIMJJ;Gaule du sud;huisserie, charpente;clou;huisserie  charpente;1;fer;mobilier déposé dans une inhumation;;inhumation en coffrage de dalles;indéterminé;6 mois - 1 an;infans I;50;100;Gaule Narbonnaise;SP1180, US 1305;;70;
3524;NIMJJ;Gaule du sud;indéterminé;tige;indéterminé;0;fer;mobilier déposé dans une inhumation;;inhumation en coffrage de dalles;indéterminé;6 mois - 1 an;infans I;50;100;Gaule Narbonnaise;SP1180, US 1182;;;
3525;NIMJJ;Gaule du sud;indéterminé;tige;indéterminé;0;alliage cuivreux;mobilier déposé dans une inhumation;;inhumation en coffrage de dalles;indéterminé;6 mois - 1 an;infans I;50;100;Gaule Narbonnaise;SP1180, US 1182;;;
3526;NIMJJ;Gaule du sud;éclairage;lampe à huile;éclairage;1;terre cuite;mobilier déposé dans une inhumation;;inhumation en coffrage de dalles;indéterminé;6 mois - 1 an;infans I;50;100;Gaule Narbonnaise;SP1180, US 1182;;;
3527;NIMJJ;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;3;verre;mobilier déposé dans une inhumation;;inhumation en coffrage de dalles;indéterminé;6 mois - 1 an;infans I;50;100;Gaule Narbonnaise;SP1180, US 1182 et 1288;;;
3528;NIMJJ;Gaule du sud;boisson;gobelet;récipient à boire;1;verre;mobilier déposé dans une inhumation;;inhumation en coffrage de dalles;indéterminé;6 mois - 1 an;infans I;50;100;Gaule Narbonnaise;SP1180, US 1182;"Rütti 1991, type AR 54 ; Isings 1957, type 32";;
3529;NIMJJ;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;modalité de dépôt inconnue;;crémation secondaire à urne;indéterminé;;prématuré;50;300;Gaule Narbonnaise;SP1393;"Rütti 1991, type AR 130.2 ; Isings 1957, type 28b";;118
3530;NIMJJ;Gaule du sud;toilette, hygiène;miroir;miroir;1;alliage cuivreux;modalité de dépôt inconnue;;crémation secondaire à urne;indéterminé;;prématuré;50;300;Gaule Narbonnaise;SP1393, US 1393;;act. 6,3,5;
3531;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;terre cuite;dépôt secondaire de mobilier;;tombe-bûcher;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 45;;152;160
3532;SPTC;Gaule du sud;boisson;gobelet;récipient à boire;1;verre;dépôt secondaire de mobilier;;tombe-bûcher;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 45;Isings 1957, type 3b;;64
3533;SPTC;Gaule du sud;boisson;gobelet;récipient à boire;1;verre;dépôt secondaire de mobilier;;tombe-bûcher;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 45;Isings 1957, type 12;;60
3534;SPTC;Gaule du sud;commerce, échanges;bouteille;bouteille;1;verre;dépôt secondaire de mobilier;;tombe-bûcher;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 45;;;
3535;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt secondaire de mobilier;;tombe-bûcher;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 45;Isings 1957, type 28a;;105
3536;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt secondaire de mobilier;;tombe-bûcher;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 45;;;70
3537;SPTC;Gaule du sud;éclairage;lampe à huile;éclairage;1;terre cuite;dépôt primaire de mobilier;;tombe-bûcher;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 45;;95;26
3538;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;tombe-bûcher;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 45;Isings 1957, type 28a;;
3539;SPTC;Gaule du sud;jeu, comptage;jeton;élément de jeu;1;os;dépôt primaire de mobilier;;tombe-bûcher;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 45;Béal 1983, type A.XXXIII.3;;
3540;SPTC;Gaule du sud;jeu, comptage;jeton;élément de jeu;7;os;dépôt primaire de mobilier;;tombe-bûcher;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 45;Béal 1983, type A.XXXIII.2;;
3541;SPTC;Gaule du sud;jeu, comptage;jeton;élément de jeu;4;os;dépôt primaire de mobilier;;tombe-bûcher;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 45;Béal 1983, type A.XXXIII.3;;
3542;SPTC;Gaule du sud;jeu, comptage;jeton;élément de jeu;2;os;dépôt primaire de mobilier;;tombe-bûcher;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 45;Béal 1983, type A.XXXIII.3;;
3543;SPTC;Gaule du sud;écriture;boîte à sceau;intrument écriture sur cire;1;alliage cuivreux;dépôt primaire de mobilier;;tombe-bûcher;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 45;Furger, Wartmann, Riha 2009, type 2d;30;
3544;SPTC;Gaule du sud;indéterminé;tige;indéterminé;0;fer;dépôt primaire de mobilier;;tombe-bûcher;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 45;;act. 26 à 54;
3545;SPTC;Gaule du sud;indéterminé;tige;indéterminé;0;fer;dépôt primaire de mobilier;;tombe-bûcher;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 45;;act. 9;
3546;SPTC;Gaule du sud;éclairage;lampe à huile;éclairage;1;terre cuite;dépôt secondaire incertain;;crémation secondaire avec amas osseux;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 99;Loeschcke 1919, type IV;;
3547;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt secondaire incertain;;crémation secondaire avec amas osseux;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 99;;;
3548;SPTC;Gaule du sud;indéterminé;tige;indéterminé;0;os;dépôt secondaire incertain;;crémation secondaire avec amas osseux;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 99;;75;
3549;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;crémation secondaire avec amas osseux;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 99;Isings 1957, type 6;;
3550;SPTC;Gaule du sud;toilette, hygiène;rasoir;instrument de toilette;1;alliage cuivreux, fer;dépôt primaire de mobilier;;crémation secondaire avec amas osseux;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 99;;act. 27;
3551;SPTC;Gaule du sud;ameublement;fermoir de coffret;ameublement;1;alliage cuivreux;dépôt primaire de mobilier;;crémation secondaire avec amas osseux;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 99;;22;
3552;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt secondaire incertain;;crémation secondaire en fosse;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 166;Isings 1957, type 6;;
3553;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt secondaire incertain;;crémation secondaire en fosse;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 166;Isings 1957, type 6;;
3554;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt secondaire incertain;;crémation secondaire en fosse;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 166;Isings 1957, type 6;;
3555;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt secondaire incertain;;crémation secondaire en fosse;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 166;Isings 1957, type 6;;
3556;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt secondaire incertain;;crémation secondaire en fosse;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 166;Isings 1957, type 6;;
3557;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;crémation secondaire en fosse;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 166;;;
3558;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;crémation secondaire en fosse;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 166;Isings 1957, type 8;;
3559;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;crémation secondaire en fosse;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 166;Isings 1957, type 6;;
3560;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;crémation secondaire en fosse;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 166;Isings 1957, type 6;;
3561;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;crémation secondaire en fosse;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 166;Isings 1957, type 6;;
3562;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;crémation secondaire en fosse;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 166;Isings 1957, type 6;;
3563;SPTC;Gaule du sud;boisson;coupe;récipient à boire;1;verre;dépôt primaire de mobilier;;crémation secondaire en fosse;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 166;;;
3564;SPTC;Gaule du sud;boisson;biberon;récipient à boire;1;terre cuite;dépôt secondaire de mobilier;;tombe-bûcher;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 176;;;96
3565;SPTC;Gaule du sud;boisson;cruche;récipient à boire;1;verre;dépôt secondaire de mobilier;;tombe-bûcher;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 176;Isings 1957, type 52;;
3566;SPTC;Gaule du sud;boisson;cruche;récipient à boire;1;verre;dépôt secondaire de mobilier;;tombe-bûcher;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 176;;;
3567;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt secondaire de mobilier;;tombe-bûcher;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 176;Isings 1957, type 8/28a;;
3568;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;4;verre;dépôt secondaire de mobilier;;tombe-bûcher;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 176;Isings 1957, type 8;;
3569;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt secondaire de mobilier;;tombe-bûcher;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 176;Isings 1957, type 28a;;
3570;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt secondaire de mobilier;;tombe-bûcher;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 176;Isings 1957, type 8;;
3571;SPTC;Gaule du sud;éclairage;lampe à huile;éclairage;1;terre cuite;dépôt secondaire de mobilier;;tombe-bûcher;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 176;;;27
3572;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;3;verre;dépôt primaire de mobilier;;tombe-bûcher;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 176;Isings 1957, type 8;;
3573;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;tombe-bûcher;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 176;Isings 1957, type 8;;
3574;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;tombe-bûcher;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 176;Isings 1957, type 8;;
3575;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;tombe-bûcher;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 176;Isings 1957, type 8;;
3576;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;tombe-bûcher;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 176;Isings 1957, type 8;;
3577;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;tombe-bûcher;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 176;Isings 1957, type 8;;
3578;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;tombe-bûcher;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 176;;;
3579;SPTC;Gaule du sud;funéraire;urne;urne;1;pierre;modalité de dépôt inconnue;;crémation secondaire à urne;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 184;;;285-315
3580;SPTC;Gaule du sud;funéraire;urne;urne;1;verre;dépôt secondaire incertain;;crémation secondaire à urne;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 184;Isings 1957, type 67a;;
3581;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt secondaire incertain;;crémation secondaire à urne;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 184;Isings 1957, type 28a;;
3582;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt secondaire incertain;;crémation secondaire à urne;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 184;Isings 1957, type 28a;;
3583;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt secondaire incertain;;crémation secondaire à urne;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 184;Isings 1957, type 28a;;
3584;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;crémation secondaire à urne;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 184;Isings 1957, type 8;;
3585;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;crémation secondaire à urne;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 184;Isings 1957, type 8;;
3586;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;crémation secondaire à urne;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 184;Isings 1957, type 8/28a;;
3587;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;crémation secondaire à urne;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 184;Isings 1957, type 8;;
3588;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;crémation secondaire à urne;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 184;Isings 1957, type 8;;
3589;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;crémation secondaire à urne;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 184;Isings 1957, type 8;;
3590;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;crémation secondaire à urne;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 184;Isings 1957, type 8;;
3591;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;crémation secondaire à urne;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 184;Isings 1957, type 8;;
3592;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;crémation secondaire à urne;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 184;Isings 1957, type 8;;
3593;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;crémation secondaire à urne;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 184;Isings 1957, type 8;;
3594;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;crémation secondaire à urne;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 184;Isings 1957, type 8;;
3595;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;crémation secondaire à urne;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 184;Isings 1957, type 8;;
3596;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;crémation secondaire à urne;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 184;Isings 1957, type 8;;
3597;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;crémation secondaire à urne;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 184;Isings 1957, type 8;;
3598;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;crémation secondaire à urne;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 184;Isings 1957, type 28a;;
3599;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;crémation secondaire à urne;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 184;Isings 1957, type 28a;;
3600;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;crémation secondaire à urne;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 184;Isings 1957, type 28a;;
3601;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;crémation secondaire à urne;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 184;Isings 1957, type 8;;
3602;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;crémation secondaire à urne;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 184;Isings 1957, type 8;;
3603;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;crémation secondaire à urne;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 184;Isings 1957, type 8;;
3604;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;crémation secondaire à urne;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 184;Isings 1957, type 8;;
3605;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;crémation secondaire à urne;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 184;Isings 1957, type 8;;
3606;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;crémation secondaire à urne;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 184;Isings 1957, type 8;;
3607;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;crémation secondaire à urne;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 184;Isings 1957, type 8;;
3608;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;crémation secondaire à urne;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 184;Isings 1957, type 8;;
3609;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;crémation secondaire à urne;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 184;Isings 1957, type 8;;
3610;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;crémation secondaire à urne;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 184;Isings 1957, type 8/28a;;
3611;SPTC;Gaule du sud;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt primaire de mobilier;;crémation secondaire à urne;non étudié;;non étudié;15;70;Gaule Narbonnaise;tombe 184;Isings 1957, type 8/28a;;
